book_id,goodreads_book_id,title,authors,year,genre,tag_id,image_url,small_image_url,isbn,isbn13
4656,30240,"A Caress of Twilight (Merry Gentry, #2)",Laurell K. Hamilton,2002.0,mystery,20939,https://images.gr-assets.com/books/1327877187m/30240.jpg,https://images.gr-assets.com/books/1327877187s/30240.jpg,345478169,9780345478160.0
4657,376514,The Manchurian Candidate,Richard Condon,1959.0,mystery,20939,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,743482972,9780743482970.0
4658,37737,Fudge-a-Mania,Judy Blume,1990.0,classics,7457,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,425193829,9780425193820.0
4659,11946245,Nevermore,James Patterson,2012.0,paranormal,22973,https://images.gr-assets.com/books/1328150920m/11946245.jpg,https://images.gr-assets.com/books/1328150920s/11946245.jpg,316101842,9780316101840.0
4660,12540,Operating Instructions: A Journal of My Son's First Year,Anne Lamott,1993.0,religion,25647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1400079098,9781400079090.0
4661,61663,Pale Blue Dot: A Vision of the Human Future in Space,"Carl Sagan, Ann Druyan",1994.0,classics,7457,https://images.gr-assets.com/books/1500191671m/61663.jpg,https://images.gr-assets.com/books/1500191671s/61663.jpg,345376595,9780345376600.0
4662,17449417,"Simple Perfection (Perfection, #2)",Abbi Glines,2013.0,romance,26138,https://images.gr-assets.com/books/1415743194m/17449417.jpg,https://images.gr-assets.com/books/1415743194s/17449417.jpg,,
4663,64081,The Irresistible Revolution: Living as an Ordinary Radical,Shane Claiborne,2006.0,religion,25647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,310266300,9780310266300.0
4664,2251306,"Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School",John Medina,2008.0,science,26816,https://images.gr-assets.com/books/1328763686m/2251306.jpg,https://images.gr-assets.com/books/1328763686s/2251306.jpg,979777704,9780979777710.0
4665,215539,The Pilgrims of Rayne,D.J. MacHale,2007.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1416914161,9781416914170.0
4666,7347109,The Hundred-Foot Journey,Richard C. Morais,2008.0,contemporary,8055,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1439165645,9781439165640.0
4667,8435445,Scorpia Rising,Anthony Horowitz,2011.0,contemporary,8055,https://images.gr-assets.com/books/1417405144m/8435445.jpg,https://images.gr-assets.com/books/1417405144s/8435445.jpg,399250573,9780399250580.0
4668,7150178,Big Nate: In a Class By Himself,Lincoln Peirce,2010.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,61944343,9780061944340.0
4669,3474186,Forever Princess,Meg Cabot,2008.0,contemporary,8055,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,61232920,9780061232920.0
4670,519112,The Melancholy Death of Oyster Boy and Other Stories,Tim Burton,1997.0,contemporary,8055,https://images.gr-assets.com/books/1338646527m/519112.jpg,https://images.gr-assets.com/books/1338646527s/519112.jpg,688156819,9780688156820.0
4671,5186,"Breath, Eyes, Memory ",Edwidge Danticat,1994.0,memoir,19733,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,037570504X,9780375705040.0
4672,12395,Voyage au bout de la nuit,"Louis-Ferdinand Céline, Ralph Manheim, William T. Vollmann",1932.0,fiction,11743,https://images.gr-assets.com/books/1462934409m/12395.jpg,https://images.gr-assets.com/books/1462934409s/12395.jpg,811216543,9780811216550.0
4673,4527502,The Scarecrow ,Michael Connelly,2009.0,crime,8517,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,
4674,16130537,The Humans,Matt Haig,2013.0,mystery,20939,https://images.gr-assets.com/books/1353739654m/16130537.jpg,https://images.gr-assets.com/books/1353739654s/16130537.jpg,1476727910,9781476727910.0
4675,6566616,Crocodile Tears,Anthony Horowitz,2009.0,fantasy,11305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,399250565,9780399250570.0
4676,3692091,1/4 جرام,Essam Youssef,2008.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,9789771754960.0
4677,49158,For Women Only: What You Need to Know about the Inner Lives of Men,Shaunti Feldhahn,2004.0,spirituality,28384,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1590523172,9781590523180.0
4678,21362,Seize the Night,"Dean Koontz, Keith Szarabajka",1998.0,contemporary,8055,https://images.gr-assets.com/books/1382311797m/21362.jpg,https://images.gr-assets.com/books/1382311797s/21362.jpg,553479016,9780553479010.0
4679,38568,A Quick Bite,Lynsay Sands,2005.0,ebooks,10210,https://images.gr-assets.com/books/1410129015m/38568.jpg,https://images.gr-assets.com/books/1410129015s/38568.jpg,60773758,9780060773760.0
4680,248682,Key of Knowledge,Nora Roberts,2003.0,contemporary,8055,https://images.gr-assets.com/books/1282136458m/248682.jpg,https://images.gr-assets.com/books/1282136458s/248682.jpg,739439065,9780739439070.0
4681,144790,Ice Station,Matthew Reilly,1998.0,horror,14821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,312971230,9780312971240.0
4682,825508,A Dangerous Fortune,Ken Follett,1993.0,history,14552,https://images.gr-assets.com/books/1387637715m/825508.jpg,https://images.gr-assets.com/books/1387637715s/825508.jpg,440217490,9780440217500.0
4683,27001,The Well of Lost Plots,Jasper Fforde,2003.0,fantasy,11305,https://images.gr-assets.com/books/1304713470m/27001.jpg,https://images.gr-assets.com/books/1304713470s/27001.jpg,143034359,9780143034350.0
4684,25698,An Inquiry into the Nature and Causes of the Wealth of Nations ,Adam Smith,1776.0,classics,7457,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,553585975,9780553585970.0
4685,12872236,Canada,Richard Ford,2012.0,mystery,20939,https://images.gr-assets.com/books/1327927048m/12872236.jpg,https://images.gr-assets.com/books/1327927048s/12872236.jpg,61692042,9780061692050.0
4686,6628,The Big Over Easy,Jasper Fforde,2005.0,thriller,30358,https://images.gr-assets.com/books/1432412758m/6628.jpg,https://images.gr-assets.com/books/1432412758s/6628.jpg,143037234,9780143037230.0
4687,519048,The Seeing Stone,"Holly Black, Tony DiTerlizzi",2000.0,fiction,11743,https://images.gr-assets.com/books/1358701671m/519048.jpg,https://images.gr-assets.com/books/1358701671s/519048.jpg,689859376,9780689859370.0
4688,542389,"Stalingrad: The Fateful Siege, 1942–1943",Antony Beevor,1998.0,history,14552,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,140284583,9780140284580.0
4689,6419566,ビーストマスター 1,Kyousuke Motomi,2001.0,comics,7778,https://images.gr-assets.com/books/1256593259m/6419566.jpg,https://images.gr-assets.com/books/1256593259s/6419566.jpg,1421532018,9781421532010.0
4690,191170,"Giggle, Giggle, Quack","Doreen Cronin, Betsy Lewin",2002.0,fantasy,11305,https://images.gr-assets.com/books/1408923126m/191170.jpg,https://images.gr-assets.com/books/1408923126s/191170.jpg,743490096,9780743490090.0
4691,1624,West with the Night,Beryl Markham,1942.0,fiction,11743,https://images.gr-assets.com/books/1368204688m/1624.jpg,https://images.gr-assets.com/books/1368204688s/1624.jpg,865471185,9780865471180.0
4692,2475251,The Cellist of Sarajevo,Steven Galloway,2008.0,contemporary,8055,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1594489866,9781594489860.0
4693,4066312,Smooth Talking Stranger  (Travis Family #3) ,Lisa Kleypas,2009.0,fiction,11743,https://images.gr-assets.com/books/1388444124m/4066312.jpg,https://images.gr-assets.com/books/1388444124s/4066312.jpg,312351666,9780312351660.0
4694,9972053,If You Ask Me: And of Course You Won't,Betty White,2011.0,memoir,19733,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,399157530,9780399157530.0
4695,31862,Discours de la Méthode suivi de Méditations Métaphysiques,"René Descartes, Donald A. Cress",1637.0,history,14552,https://images.gr-assets.com/books/1405624402m/31862.jpg,https://images.gr-assets.com/books/1405624402s/31862.jpg,872204200,9780872204200.0
4696,5739373,The Defector,Daniel Silva,2009.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,399155686,9780399155680.0
4697,12758317,In One Person,John Irving,2012.0,contemporary,8055,https://images.gr-assets.com/books/1379313446m/12758317.jpg,https://images.gr-assets.com/books/1379313446s/12758317.jpg,1451664125,9781451664130.0
4698,433533,Rilla of Ingleside,L.M. Montgomery,1921.0,romance,26138,https://images.gr-assets.com/books/1285712722m/433533.jpg,https://images.gr-assets.com/books/1285712722s/433533.jpg,553269224,9780553269220.0
4699,68143,The Wisdom of Crowds,James Surowiecki,2004.0,science,26816,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,385721706,9780385721710.0
4700,39033,"Still Life with Crows (Pendergast, #4)","Douglas Preston, Lincoln Child",2003.0,suspense,29076,https://images.gr-assets.com/books/1169235780m/39033.jpg,https://images.gr-assets.com/books/1169235780s/39033.jpg,446612766,9780446612760.0
4701,397860,The Fog,James Herbert,1975.0,fantasy,11305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,330376152,9780330376150.0
4702,8676,Unlimited Power : The New Science Of Personal Achievement,"Anthony Robbins, Kenneth H. Blanchard, Jason Winters",1986.0,nonfiction,21773,https://images.gr-assets.com/books/1419212761m/8676.jpg,https://images.gr-assets.com/books/1419212761s/8676.jpg,684845776,9780684845780.0
4703,7122034,Fever Dream,"Douglas Preston, Lincoln Child",2010.0,suspense,29076,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,446554960,9780446554960.0
4704,11395597,Why Be Happy When You Could Be Normal?,Jeanette Winterson,2011.0,memoir,19733,https://images.gr-assets.com/books/1320512373m/11395597.jpg,https://images.gr-assets.com/books/1320512373s/11395597.jpg,307401243,9780307401240.0
4705,10193062,Outpost,Ann Aguirre,2012.0,ebooks,10210,https://images.gr-assets.com/books/1343084394m/10193062.jpg,https://images.gr-assets.com/books/1343084394s/10193062.jpg,312650094,9780312650090.0
4706,18594409,Can't We Talk about Something More Pleasant?,Roz Chast,2014.0,comics,7778,https://images.gr-assets.com/books/1421087235m/18594409.jpg,https://images.gr-assets.com/books/1421087235s/18594409.jpg,1608198065,9781608198060.0
4707,37847,The Long Hard Road Out of Hell,"Marilyn Manson, Neil Strauss",1998.0,religion,25647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,60987464,9780060987470.0
4708,9832370,,BookRags,,fantasy,11305,https://images.gr-assets.com/books/1369340463m/9832370.jpg,https://images.gr-assets.com/books/1369340463s/9832370.jpg,,
4709,372638,"Lyle, Lyle, Crocodile (Lyle the Crocodile)",Bernard Waber,1965.0,fantasy,11305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,395137209,9780395137210.0
4710,10874177,Etiquette & Espionage,Gail Carriger,2013.0,fantasy,11305,https://images.gr-assets.com/books/1331952557m/10874177.jpg,https://images.gr-assets.com/books/1331952557s/10874177.jpg,031619008X,9780316190080.0
4711,3018539,As Intermitências da Morte,"José Saramago, Margaret Jull Costa",2005.0,romance,26138,https://images.gr-assets.com/books/1327937800m/3018539.jpg,https://images.gr-assets.com/books/1327937800s/3018539.jpg,151012741,9780151012750.0
4712,58889,Sandry's Book,Tamora Pierce,1997.0,ebooks,10210,https://images.gr-assets.com/books/1328860148m/58889.jpg,https://images.gr-assets.com/books/1328860148s/58889.jpg,590554085,9780590554080.0
4713,16431,,Dean Koontz,1997.0,thriller,30358,https://images.gr-assets.com/books/1308459581m/16431.jpg,https://images.gr-assets.com/books/1308459581s/16431.jpg,553589490,9780553589500.0
4714,27406704,Britt-Marie var här,"Fredrik Backman, Henning Koch, سمانه پرهیزکاری",2014.0,contemporary,8055,https://images.gr-assets.com/books/1460442061m/27406704.jpg,https://images.gr-assets.com/books/1460442061s/27406704.jpg,1501142534,9781501142540.0
4715,44361,Velvet Elvis: Repainting the Christian Faith,Rob Bell,2005.0,nonfiction,21773,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,031026345X,9780310263460.0
4716,210834,Kim,"Rudyard Kipling, Edward Said",1901.0,ebooks,10210,https://images.gr-assets.com/books/1387747342m/210834.jpg,https://images.gr-assets.com/books/1387747342s/210834.jpg,140183523,9780140183530.0
4717,508413,The Shunning,Beverly  Lewis,1997.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,764224735,9780764224740.0
4718,15711341,Written in Red,Anne Bishop,2013.0,fantasy,11305,https://images.gr-assets.com/books/1411439502m/15711341.jpg,https://images.gr-assets.com/books/1411439502s/15711341.jpg,451464966,9780451464960.0
4719,77378,"The Seven-Percent Solution: Being a Reprint from the Reminiscences of John H. Watson, MD",Nicholas Meyer,1974.0,thriller,30358,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,393311198,9780393311200.0
4720,319644,Gregor and the Marks of Secret,Suzanne Collins,2006.0,fantasy,11305,https://images.gr-assets.com/books/1397854344m/319644.jpg,https://images.gr-assets.com/books/1397854344s/319644.jpg,439791464,9780439791460.0
4721,3116205,The Prodigal God: Christianity Redefined Through the Parable of the Prodigal Sons,Timothy J. Keller,2008.0,philosophy,23471,https://images.gr-assets.com/books/1427212055m/3116205.jpg,https://images.gr-assets.com/books/1427212055s/3116205.jpg,525950796,9780525950790.0
4722,44255,Toujours Provence,Peter Mayle,1991.0,contemporary,8055,https://images.gr-assets.com/books/1411874268m/44255.jpg,https://images.gr-assets.com/books/1411874268s/44255.jpg,679736042,9780679736040.0
4723,27398,The Lost Painting: The Quest for a Caravaggio Masterpiece,Jonathan Harr,2005.0,nonfiction,21773,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,375759867,9780375759860.0
4724,16099189,The Light in the Ruins,Chris Bohjalian,2013.0,history,14552,https://images.gr-assets.com/books/1355182026m/16099189.jpg,https://images.gr-assets.com/books/1355182026s/16099189.jpg,385534817,9780385534820.0
4725,13642929,,Sonia Sotomayor,2013.0,biography,4605,https://images.gr-assets.com/books/1348791624m/13642929.jpg,https://images.gr-assets.com/books/1348791624s/13642929.jpg,307594882,9780307594880.0
4726,226004,A Deepness in the Sky,Vernor Vinge,1998.0,fiction,11743,https://images.gr-assets.com/books/1217218691m/226004.jpg,https://images.gr-assets.com/books/1217218691s/226004.jpg,812536355,9780812536360.0
4727,18288,Kritik der reinen Vernunft,"Immanuel Kant, Paul Guyer, Allen W. Wood",1781.0,nonfiction,21773,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,521657296,9780521657300.0
4728,16298,A Murder is Announced,Agatha Christie,1950.0,mystery,20939,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1579126294,9781579126290.0
4729,926908,Leven en werken van de Kabouter,"Rien Poortvliet, Wil Huygen",1976.0,nonfiction,21773,https://images.gr-assets.com/books/1463189122m/926908.jpg,https://images.gr-assets.com/books/1463189122s/926908.jpg,810909650,9780810909660.0
4730,153193,Undead and Unemployed,MaryJanice Davidson,2004.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,425197484,9780425197490.0
4731,1305,Gates of Fire: An Epic Novel of the Battle of Thermopylae,Steven Pressfield,1998.0,fantasy,11305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,055338368X,9780553383680.0
4732,137098,The Little Lady Agency,Hester Browne,2005.0,romance,26138,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1416527265,9781416527270.0
4733,385228,On Liberty,John Stuart Mill,1859.0,nonfiction,21773,https://images.gr-assets.com/books/1459346459m/385228.jpg,https://images.gr-assets.com/books/1459346459s/385228.jpg,140432078,9780140432080.0
4734,22934446,Not My Father's Son,Alan Cumming,2014.0,nonfiction,21773,https://images.gr-assets.com/books/1429218612m/22934446.jpg,https://images.gr-assets.com/books/1429218612s/22934446.jpg,62225073,9780062225080.0
4735,468070,Nigella Express: Good Food Fast,Nigella Lawson,2007.0,nonfiction,21773,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1401322433,9781401322430.0
4736,22914448,,D.M. Pulley,2015.0,thriller,30358,https://images.gr-assets.com/books/1421800352m/22914448.jpg,https://images.gr-assets.com/books/1421800352s/22914448.jpg,,
4737,7863423,Simply Irresistible,Jill Shalvis,2010.0,romance,26138,https://images.gr-assets.com/books/1323268405m/7863423.jpg,https://images.gr-assets.com/books/1323268405s/7863423.jpg,044657161X,9780446571620.0
4738,16247792,Gabriel's redemption,Sylvain Reynard,2013.0,contemporary,8055,https://images.gr-assets.com/books/1366632463m/16247792.jpg,https://images.gr-assets.com/books/1366632463s/16247792.jpg,425266516,9780425266520.0
4739,5989573,"Scott Pilgrim, Volume 5: Scott Pilgrim Vs. the Universe",Bryan Lee O'Malley,2009.0,music,20673,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1934964107,9781934964100.0
4740,213233,Better: A Surgeon's Notes on Performance,Atul Gawande,2007.0,biography,4605,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,805082115,9780805082110.0
4741,15748335,,Cherrie Lynn,2012.0,contemporary,8055,https://images.gr-assets.com/books/1342660909m/15748335.jpg,https://images.gr-assets.com/books/1342660909s/15748335.jpg,,
4742,19095025,Play,Kylie Scott,2014.0,ebooks,10210,https://images.gr-assets.com/books/1393202794m/19095025.jpg,https://images.gr-assets.com/books/1393202794s/19095025.jpg,,
4743,6441654,"Twilight and Philosophy: Vampires, Vegetarians, and the Pursuit of Immortality (The Blackwell Philosophy and Pop Culture Series)","Rebecca Housel, J. Jeremy Wisnewski, William Irwin",2009.0,paranormal,22973,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,470484233,9780470484230.0
4744,49176,Games People Play,Eric Berne,1964.0,philosophy,23471,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,345032799,9780345032800.0
4745,18966322,Mitosis,Brandon Sanderson,2013.0,fantasy,11305,https://images.gr-assets.com/books/1385570447m/18966322.jpg,https://images.gr-assets.com/books/1385570447s/18966322.jpg,449818438,9780449818440.0
4746,7186,La Dame aux camélias,"Alexandre Dumas fils, David Coward",1848.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,192836382,9780192836380.0
4747,11942639,The Wedding Dress,Rachel Hauck,2012.0,christian,7077,https://images.gr-assets.com/books/1327923985m/11942639.jpg,https://images.gr-assets.com/books/1327923985s/11942639.jpg,1595549633,9781595549630.0
4748,206309,Fish! A Remarkable Way to Boost Morale and Improve Results,"Stephen C. Lundin, Harry Paul, John Christensen, Kenneth H. Blanchard",1996.0,fiction,11743,https://images.gr-assets.com/books/1393219562m/206309.jpg,https://images.gr-assets.com/books/1393219562s/206309.jpg,786866020,9780786866020.0
4749,49250,"D-Day June 6, 1944: The Climactic Battle of WWII",Stephen E. Ambrose,1994.0,nonfiction,21773,https://images.gr-assets.com/books/1391798880m/49250.jpg,https://images.gr-assets.com/books/1391798880s/49250.jpg,743449746,9780743449750.0
4750,7981456,A Long Walk to Water,Linda Sue Park,2010.0,contemporary,8055,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,547251270,9780547251270.0
4751,8811139,Light,Michael  Grant,2013.0,fantasy,11305,https://images.gr-assets.com/books/1331533067m/8811139.jpg,https://images.gr-assets.com/books/1331533067s/8811139.jpg,61449180,9780061449180.0
4752,28477789,Stuck-Up Suit,"Vi Keeland, Penelope Ward",2016.0,romance,26138,https://images.gr-assets.com/books/1456315337m/28477789.jpg,https://images.gr-assets.com/books/1456315337s/28477789.jpg,,
4753,189147,To Your Scattered Bodies Go,Philip José Farmer,1971.0,mystery,20939,https://images.gr-assets.com/books/1327657439m/189147.jpg,https://images.gr-assets.com/books/1327657439s/189147.jpg,345419677,9780345419680.0
4754,114132,Midnight Bayou,Nora Roberts,2001.0,crime,8517,https://images.gr-assets.com/books/1309200744m/114132.jpg,https://images.gr-assets.com/books/1309200744s/114132.jpg,515142867,9780515142860.0
4755,12967,Winter's Tale,Mark Helprin,1983.0,ebooks,10210,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,156031191,9780156031200.0
4756,106646,The Doomsday Conspiracy,Sidney Sheldon,1991.0,fantasy,11305,https://images.gr-assets.com/books/1408853925m/106646.jpg,https://images.gr-assets.com/books/1408853925s/106646.jpg,1568650957,9781568650950.0
4757,201175,Rapture in Death,"J.D. Robb, Susan Ericksen",1996.0,mystery,20939,https://images.gr-assets.com/books/1347628556m/201175.jpg,https://images.gr-assets.com/books/1347628556s/201175.jpg,1423301854,9781423301850.0
4758,161744,Common Sense,Thomas Paine,1776.0,nonfiction,21773,https://images.gr-assets.com/books/1309209451m/161744.jpg,https://images.gr-assets.com/books/1309209451s/161744.jpg,143036254,9780143036260.0
4759,54529,Falling Leaves: The Memoir of an Unwanted Chinese Daughter,Adeline Yen Mah,1997.0,nonfiction,21773,https://images.gr-assets.com/books/1423952608m/54529.jpg,https://images.gr-assets.com/books/1423952608s/54529.jpg,767903579,9780767903580.0
4760,3338544,رحلتي من الشك إلى الإيمان,مصطفى محمود,1970.0,philosophy,23471,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,
4761,13416236,Whispers at Moonrise ,C.C. Hunter,2012.0,fantasy,11305,https://images.gr-assets.com/books/1331497103m/13416236.jpg,https://images.gr-assets.com/books/1331497103s/13416236.jpg,1250011914,9781250011920.0
4762,7148931,The 4-Hour Body,Timothy Ferriss,2000.0,science,26816,https://images.gr-assets.com/books/1351861578m/7148931.jpg,https://images.gr-assets.com/books/1351861578s/7148931.jpg,030746363X,9780307463630.0
4763,58314,Les Particules élémentaires,"Michel Houellebecq, Frank Wynne",1998.0,contemporary,8055,https://images.gr-assets.com/books/1403180525m/58314.jpg,https://images.gr-assets.com/books/1403180525s/58314.jpg,375727019,9780375727020.0
4764,17314410,Beauty from Surrender,Georgia Cates,2013.0,ebooks,10210,https://images.gr-assets.com/books/1367294723m/17314410.jpg,https://images.gr-assets.com/books/1367294723s/17314410.jpg,,
4765,224410,Stoker's Dracula ,"Roy Thomas, Dick Giordano, Mark D. Beazley, Bram Stoker",2005.0,thriller,30358,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,785114777,9780785114770.0
