book_id,user_id,rating,genre
5446,158,3,classics
7,158,5,fiction
19,158,4,fiction
155,158,4,fiction
161,158,4,classics
611,158,4,fiction
245,158,4,contemporary
13,63,3,ebooks
3613,115,4,religion
14,122,4,fantasy
80,122,4,ebooks
478,86,3,history
8946,94,5,poetry
479,115,3,history
439,115,3,history
341,115,4,fantasy
2544,115,4,poetry
1380,115,4,classics
1847,90,3,psychology
255,143,5,fiction
2089,143,2,fiction
265,143,3,memoir
1154,126,4,nonfiction
373,158,4,fiction
158,158,4,classics
184,158,4,fantasy
335,158,4,fantasy
8857,158,4,classics
416,158,4,fantasy
2701,158,4,fiction
90,158,4,contemporary
339,158,4,classics
28,158,5,contemporary
154,158,5,history
29,158,4,classics
125,158,4,ebooks
353,158,3,romance
248,158,4,fiction
714,158,3,poetry
530,158,3,classics
770,158,3,ebooks
804,158,5,paranormal
839,158,4,ebooks
1885,158,4,classics
773,158,4,poetry
855,158,4,poetry
5540,158,4,poetry
646,158,4,classics
531,158,5,horror
618,158,3,fiction
514,158,4,thriller
2553,158,4,history
8906,158,5,philosophy
529,158,4,philosophy
1521,158,4,fiction
824,158,5,philosophy
439,158,3,history
130,158,4,classics
545,158,4,fantasy
601,158,4,fantasy
3398,158,4,ebooks
341,125,4,fantasy
479,125,3,history
728,125,4,classics
4090,125,5,spirituality
916,125,3,history
5730,66,2,classics
4,89,4,mystery
557,89,3,romance
9664,25,5,fantasy
5,89,4,romance
1664,89,4,philosophy
173,89,3,fiction
94,164,5,classics
181,164,5,crime
11,164,5,history
5730,78,3,classics
1999,78,3,classics
6787,78,3,biography
4270,78,3,science
6011,78,2,memoir
76,115,4,history
4,36,5,mystery
35,36,5,contemporary
272,36,4,fiction
150,36,4,fiction
9021,36,1,thriller
122,36,4,romance
2192,36,2,romance
662,36,4,classics
426,36,4,contemporary
87,115,5,horror
828,36,4,classics
2451,36,3,contemporary
2666,158,2,contemporary
2242,158,3,ebooks
628,158,4,fiction
288,158,5,mystery
1643,158,4,thriller
785,158,4,fiction
93,158,5,ebooks
4731,22,4,fantasy
7630,22,5,travel
83,115,4,classics
150,108,5,fiction
119,108,2,contemporary
430,108,4,fiction
6726,108,3,romance
2827,108,5,suspense
6276,108,2,suspense
3533,108,4,romance
9866,108,4,fiction
9628,108,3,ebooks
6533,108,3,contemporary
1100,108,5,fiction
10,108,4,history
451,108,4,ebooks
230,108,5,classics
471,108,5,fiction
76,108,4,history
325,108,3,classics
3913,136,5,contemporary
2584,136,3,classics
7997,136,4,classics
9642,136,3,classics
2729,136,4,nonfiction
1329,136,5,classics
194,136,5,philosophy
3597,136,3,history
4972,136,3,fiction
6892,136,5,ebooks
7008,136,5,ebooks
3676,136,4,classics
9648,136,3,classics
4763,136,2,contemporary
9689,136,4,fiction
7227,136,5,fiction
977,136,5,fantasy
6018,136,5,spirituality
3598,136,3,nonfiction
6438,136,4,fiction
709,66,1,contemporary
4602,66,2,fiction
1877,167,4,art
691,167,4,ebooks
9998,167,3,ebooks
8687,167,4,classics
3109,167,4,history
7501,167,3,history
5244,167,3,classics
109,167,5,fiction
95,167,4,ebooks
180,167,4,religion
4284,66,2,classics
354,167,2,contemporary
26,167,1,history
741,167,1,fiction
496,167,3,classics
959,167,3,philosophy
289,167,5,fantasy
595,167,3,classics
1681,167,2,ebooks
79,167,5,classics
9754,66,2,philosophy
1411,167,4,classics
87,167,5,horror
59,167,4,fiction
3106,167,5,fiction
3400,167,4,fiction
4983,167,4,religion
3643,66,2,contemporary
4475,167,5,philosophy
138,66,5,romance
899,66,1,fiction
6070,66,4,philosophy
2027,167,3,ebooks
8361,167,4,classics
2193,167,3,contemporary
3417,167,4,fiction
1843,167,4,fiction
2810,167,3,ebooks
48,167,4,fiction
317,167,3,memoir
2508,167,3,ebooks
1133,167,4,romance
4455,167,3,fiction
2666,167,4,contemporary
4383,167,3,suspense
225,167,4,history
3197,167,4,crime
1305,167,4,classics
1518,167,4,nonfiction
129,167,3,psychology
350,167,4,nonfiction
2240,167,3,classics
1622,167,4,science
487,167,3,fantasy
9773,167,4,fantasy
501,167,4,crime
3590,122,3,fiction
1135,122,3,ebooks
2023,122,3,ebooks
5551,122,3,contemporary
4336,122,2,poetry
44,169,2,contemporary
5,169,5,romance
8,169,5,fiction
4,169,5,mystery
14,173,4,fantasy
782,173,4,romance
531,173,3,horror
763,173,4,fiction
646,173,3,classics
26,173,5,history
410,173,3,religion
114,173,5,classics
132,173,3,fiction
2076,173,2,classics
63,173,3,ebooks
162,173,4,classics
301,173,1,fiction
383,173,2,biography
4016,173,3,poetry
427,136,5,ebooks
739,136,3,suspense
217,164,5,suspense
138,173,3,romance
130,173,4,classics
90,173,4,contemporary
35,173,5,contemporary
14,169,4,fantasy
33,169,4,fiction
55,169,4,fantasy
115,169,4,fiction
94,169,5,classics
58,169,4,fiction
45,169,5,contemporary
80,169,5,ebooks
28,169,5,contemporary
323,169,5,classics
38,169,4,fantasy
66,169,4,fiction
2015,169,3,romance
2601,169,3,fiction
699,169,3,ebooks
238,169,3,contemporary
122,169,3,romance
212,169,5,classics
546,169,4,contemporary
172,169,4,ebooks
3320,167,5,nonfiction
304,169,4,ebooks
7436,167,3,history
426,169,4,contemporary
181,169,4,crime
284,169,4,biography
658,169,4,classics
109,169,4,fiction
178,169,4,fiction
95,169,4,ebooks
395,169,4,ebooks
1676,169,4,fiction
1168,169,4,nonfiction
8519,169,3,memoir
131,169,4,history
8625,167,3,ebooks
5378,167,3,classics
3676,167,2,classics
1365,167,4,classics
7836,167,3,classics
4865,167,3,philosophy
1999,167,4,classics
7769,167,3,history
737,174,4,biography
1650,167,4,fantasy
1797,167,3,fiction
1597,174,5,fiction
371,167,4,ebooks
1435,167,4,romance
249,174,5,contemporary
78,167,1,contemporary
868,167,5,fantasy
497,167,3,fiction
576,167,3,fantasy
4994,167,4,memoir
763,167,2,fiction
512,167,4,fantasy
729,167,2,science
2632,175,3,science
1364,167,3,ebooks
934,167,3,contemporary
9255,167,4,fiction
478,167,3,history
388,167,4,contemporary
2385,167,4,fantasy
9019,167,2,suspense
1005,167,3,religion
3048,175,3,classics
3590,136,4,fiction
3916,136,5,classics
94,136,5,classics
410,136,4,religion
2266,115,4,nonfiction
5571,115,3,classics
8336,114,5,fiction
4220,136,5,sports
1312,136,5,classics
162,136,4,classics
3523,136,4,religion
4561,136,3,fiction
171,136,3,fiction
4614,174,3,contemporary
494,174,5,suspense
867,174,4,contemporary
81,174,4,nonfiction
5238,174,4,ebooks
199,174,4,fiction
101,174,5,biography
317,115,3,memoir
1691,115,3,biography
570,169,4,ebooks
561,169,4,classics
883,169,3,ebooks
248,169,4,fiction
7,169,4,fiction
43,169,4,ebooks
93,169,5,ebooks
2,177,3,fiction
24,177,3,paranormal
21,177,3,mystery
27,177,3,paranormal
23,177,3,contemporary
18,177,3,fiction
180,169,5,religion
1184,177,4,contemporary
2097,169,4,philosophy
178,177,4,fiction
395,177,3,ebooks
1544,169,5,classics
401,177,3,fiction
1031,177,4,fiction
213,169,5,ebooks
8,177,4,fiction
709,177,4,contemporary
125,169,5,ebooks
179,169,4,history
4793,177,4,religion
57,177,3,fiction
7239,177,4,biography
427,169,4,ebooks
225,177,4,history
10,169,5,history
1885,169,5,classics
55,177,4,fantasy
669,169,3,romance
4108,169,5,ebooks
2975,169,5,fiction
3600,169,5,contemporary
372,177,4,memoir
2931,167,4,science
2897,177,4,history
4418,177,4,contemporary
8045,177,4,contemporary
101,177,4,biography
516,177,4,fiction
4974,167,5,fiction
8,167,5,fiction
14,167,3,fantasy
7309,167,4,fiction
6119,167,5,classics
80,167,5,ebooks
2355,167,3,classics
228,177,2,romance
7916,177,3,music
1644,177,4,crime
316,177,4,fiction
1976,177,4,memoir
998,177,5,classics
75,177,3,contemporary
2926,175,5,contemporary
1299,175,4,classics
2025,175,3,romance
1503,175,3,religion
132,175,3,fiction
1370,175,5,biography
1102,175,3,contemporary
238,175,4,contemporary
233,66,4,fantasy
4068,66,3,classics
8336,66,5,fiction
209,66,3,horror
180,66,5,religion
8878,66,2,fiction
4862,66,5,fiction
62,176,5,religion
94,176,5,classics
101,173,4,biography
1206,176,3,classics
1506,176,4,romance
11,180,4,history
982,180,4,ebooks
6496,180,3,fiction
274,180,5,contemporary
6259,180,2,contemporary
8150,180,2,thriller
27,180,4,paranormal
21,180,4,mystery
2,180,4,fiction
24,180,5,paranormal
18,180,5,fiction
189,180,5,classics
8,180,5,fiction
350,180,4,nonfiction
1844,180,3,music
6400,180,5,music
36,180,3,fantasy
3906,180,3,suspense
1138,180,2,crime
8608,180,3,sports
6174,180,2,mystery
7158,180,2,crime
7053,180,2,fiction
8431,180,2,ebooks
33,177,4,fiction
1272,177,3,business
84,177,3,mystery
1411,136,4,classics
8309,136,5,fiction
426,136,5,contemporary
709,136,5,contemporary
8662,112,5,fiction
779,112,5,contemporary
5448,112,5,classics
1055,112,5,fiction
119,112,5,contemporary
572,112,3,science
2561,112,4,fiction
6675,112,3,fiction
574,112,4,nonfiction
82,112,3,contemporary
5734,112,3,contemporary
405,112,4,ebooks
1145,112,4,ebooks
9178,112,4,contemporary
238,112,4,contemporary
60,112,4,crime
937,112,5,classics
6389,112,4,history
2188,112,4,contemporary
736,136,5,classics
101,180,4,biography
28,180,5,contemporary
2475,180,4,classics
386,180,4,history
3352,178,3,mystery
7333,178,4,history
200,180,3,thriller
1438,178,1,fiction
7639,66,5,fiction
93,177,5,ebooks
245,177,4,contemporary
7874,167,3,romance
3092,116,4,psychology
90,89,4,contemporary
3011,89,2,ebooks
109,100,3,fiction
7407,167,3,mystery
184,100,4,fantasy
6892,167,4,ebooks
7231,136,5,philosophy
2190,100,4,fiction
6822,100,2,fiction
154,100,4,history
353,100,3,romance
984,178,5,spirituality
6629,178,5,crime
119,178,4,contemporary
7,178,4,fiction
4861,178,3,philosophy
1691,125,4,biography
33,183,3,fiction
4763,171,3,contemporary
9563,171,4,philosophy
337,171,4,science
80,171,5,ebooks
3342,171,5,art
162,171,4,classics
4584,171,5,philosophy
2798,171,4,biography
2875,171,4,ebooks
9303,171,4,nonfiction
550,183,5,ebooks
3092,183,4,psychology
430,183,4,fiction
380,183,4,romance
249,183,5,contemporary
4004,171,4,memoir
4672,171,5,fiction
3139,171,5,ebooks
592,171,5,religion
357,171,4,fiction
590,171,4,classics
83,171,4,classics
160,171,5,classics
361,171,4,fiction
1477,171,5,classics
2709,171,5,history
4160,66,3,psychology
264,171,5,history
401,171,4,fiction
395,171,4,ebooks
3764,171,4,fiction
236,171,3,thriller
1096,171,2,fiction
7429,171,4,classics
819,171,4,spirituality
1318,184,5,poetry
1960,184,5,memoir
5865,184,5,classics
2344,184,4,travel
5460,184,4,contemporary
265,184,5,memoir
405,184,5,ebooks
297,184,5,fantasy
2098,184,5,ebooks
3600,184,3,contemporary
1074,184,5,fantasy
321,177,4,fiction
9439,177,3,ebooks
171,177,4,fiction
741,177,2,fiction
326,177,5,crime
60,177,5,crime
238,177,4,contemporary
11,177,5,history
101,185,4,biography
943,185,4,nonfiction
344,185,5,memoir
350,185,5,nonfiction
1313,185,4,history
587,185,3,history
495,185,4,biography
1444,185,5,ebooks
2362,185,4,biography
3792,185,2,fiction
60,185,4,crime
1500,185,5,thriller
520,185,5,fantasy
430,185,4,fiction
9905,185,5,classics
2337,185,3,thriller
426,185,5,contemporary
236,185,4,thriller
113,185,5,fiction
5550,185,3,thriller
9714,185,4,philosophy
767,185,4,classics
5294,185,5,classics
4369,185,3,ebooks
3033,185,4,classics
6944,185,3,philosophy
1570,185,4,music
13,185,5,ebooks
3964,185,4,fiction
1048,185,4,nonfiction
1552,171,4,nonfiction
7231,171,4,philosophy
2142,171,5,philosophy
2366,171,5,poetry
2052,171,5,poetry
19,185,5,fiction
79,171,5,classics
155,185,5,fiction
161,185,5,classics
7,185,5,fiction
408,171,3,nonfiction
4597,171,4,history
1239,171,4,romance
1691,171,3,biography
129,171,4,psychology
8390,171,5,history
7606,171,5,classics
3535,171,5,poetry
5754,171,5,religion
4336,171,5,poetry
136,177,3,romance
8,187,5,fiction
2,187,5,fiction
24,187,5,paranormal
26,187,3,history
21,187,5,mystery
27,187,5,paranormal
18,187,5,fiction
101,187,5,biography
33,187,5,fiction
58,187,3,fiction
32,187,4,classics
198,187,5,fiction
7333,115,4,history
8084,187,4,philosophy
2062,187,5,mystery
381,187,5,romance
436,187,1,classics
25,187,5,fantasy
38,187,5,fantasy
4,137,2,mystery
1518,137,4,nonfiction
10,137,3,history
3591,137,5,christian
493,137,4,philosophy
1521,137,3,fiction
9874,137,4,classics
296,137,3,science
839,137,3,ebooks
248,137,5,fiction
798,137,4,poetry
157,137,5,fantasy
7,137,4,fiction
354,169,5,contemporary
6389,169,5,history
111,169,3,mystery
5792,169,5,ebooks
7090,169,4,ebooks
8188,169,4,travel
476,169,5,fiction
306,169,3,psychology
1584,169,5,classics
1580,169,4,ebooks
29,169,4,classics
1186,169,4,romance
353,169,5,romance
804,169,5,paranormal
1210,169,5,classics
2821,169,5,fiction
4698,169,5,romance
133,169,5,fiction
278,169,5,fiction
160,169,4,classics
495,183,4,biography
92,184,4,fiction
127,184,3,psychology
287,184,5,romance
1806,184,5,history
8907,184,3,religion
426,184,2,contemporary
383,184,5,biography
398,184,4,contemporary
2025,184,5,romance
4640,184,5,fiction
2229,184,4,fiction
604,184,4,fiction
1048,184,5,nonfiction
5024,184,4,contemporary
8692,184,4,contemporary
9962,184,5,memoir
2379,184,3,crime
22,184,4,paranormal
8,184,5,fiction
5,184,3,romance
26,184,3,history
33,184,3,fiction
130,184,2,classics
264,184,4,history
5700,171,4,contemporary
162,183,4,classics
872,183,4,classics
1888,183,4,memoir
2004,183,4,classics
5274,183,4,memoir
4418,183,4,contemporary
570,183,4,ebooks
795,183,4,classics
2193,183,3,contemporary
101,183,5,biography
344,183,4,memoir
372,183,4,memoir
211,183,3,science
895,183,3,classics
173,171,3,fiction
181,171,5,crime
257,171,4,ebooks
1486,171,4,fantasy
123,171,2,ebooks
86,171,2,classics
227,171,1,suspense
559,171,5,classics
325,171,3,classics
219,171,4,religion
1706,171,5,poetry
1584,171,3,classics
529,171,4,philosophy
7579,171,3,fiction
9114,171,5,poetry
3457,171,5,horror
8337,171,3,fantasy
595,171,3,classics
4399,171,2,philosophy
579,115,4,fiction
5009,66,2,fiction
213,66,2,ebooks
130,66,4,classics
3398,66,5,ebooks
24,66,2,paranormal
3519,66,5,travel
6629,115,1,crime
595,115,3,classics
6664,115,5,fiction
7868,115,2,suspense
4085,115,2,fiction
9978,171,4,ebooks
6524,171,5,christian
8471,171,5,mystery
7210,171,4,fiction
3451,171,3,fiction
1739,171,3,fiction
255,171,3,fiction
903,171,2,romance
4298,171,2,ebooks
3523,171,4,religion
5399,171,5,fiction
89,171,5,contemporary
4684,171,5,classics
8011,171,5,philosophy
2174,171,4,biography
366,171,4,biography
172,189,5,ebooks
494,112,4,suspense
18,112,4,fiction
2555,112,5,contemporary
24,112,4,paranormal
2,112,4,fiction
21,112,4,mystery
27,112,4,paranormal
101,112,4,biography
495,112,4,biography
344,112,4,memoir
662,112,5,classics
378,112,4,classics
895,112,4,classics
2967,112,4,travel
1005,112,4,religion
436,112,4,classics
122,112,4,romance
2051,112,5,contemporary
2192,112,2,romance
4788,112,5,comics
688,112,4,fiction
57,112,5,fiction
3417,112,4,fiction
9204,112,4,business
181,112,4,crime
304,112,5,ebooks
508,112,4,nonfiction
1441,112,4,fiction
306,112,4,psychology
635,116,4,classics
1657,116,5,ebooks
704,185,3,romance
173,185,4,fiction
398,185,4,contemporary
72,185,5,contemporary
268,168,4,classics
6364,168,5,history
820,168,5,ebooks
8716,168,4,art
8697,168,1,mystery
424,168,4,ebooks
5088,168,4,christian
2337,168,5,thriller
7462,168,3,crime
9905,168,3,classics
5911,168,4,contemporary
8305,168,4,fiction
322,168,3,fiction
377,168,5,ebooks
282,168,5,mystery
167,168,1,classics
4605,168,5,fiction
6999,168,4,classics
380,168,4,romance
430,168,4,fiction
1703,168,2,fiction
520,168,4,fantasy
3828,168,2,contemporary
523,168,4,memoir
131,168,5,history
225,168,4,history
32,168,5,classics
2004,168,4,classics
405,168,3,ebooks
65,168,5,fantasy
297,168,5,fantasy
3133,168,2,contemporary
1314,168,5,nonfiction
479,168,4,history
2,168,4,fiction
18,168,5,fiction
24,168,3,paranormal
21,168,3,mystery
27,168,5,paranormal
23,168,4,contemporary
493,168,3,philosophy
362,168,5,philosophy
3061,168,3,nonfiction
2781,168,5,biography
2794,168,3,philosophy
219,168,5,religion
6620,168,5,nonfiction
2727,168,3,ebooks
7814,168,2,science
2693,168,4,fantasy
4726,168,4,fiction
117,168,5,science
10,168,5,history
171,168,5,fiction
8802,168,2,biography
538,168,4,history
8973,168,4,classics
1055,168,4,fiction
4468,168,5,classics
9966,168,4,romance
1381,168,3,paranormal
3524,168,3,ebooks
5347,168,3,crime
4683,168,3,fantasy
9302,168,4,fiction
522,168,5,mystery
3566,168,3,ebooks
5947,168,2,ebooks
4828,168,4,contemporary
3869,168,4,contemporary
119,168,4,contemporary
883,168,5,ebooks
572,168,5,science
1171,168,3,religion
2062,168,4,mystery
1299,168,2,classics
426,168,2,contemporary
5556,168,5,classics
45,168,5,contemporary
3370,168,5,philosophy
398,190,4,contemporary
113,190,5,fiction
55,190,3,fantasy
408,190,3,nonfiction
5,190,4,romance
58,190,3,fiction
639,106,1,fiction
390,106,3,thriller
8210,106,4,fantasy
3398,106,2,ebooks
375,106,3,classics
1178,106,2,classics
116,106,1,ebooks
2926,106,3,contemporary
8555,106,2,fiction
9664,106,2,fantasy
1996,106,2,ebooks
547,106,1,thriller
66,106,3,fiction
699,106,2,ebooks
3351,106,2,fiction
706,106,3,fiction
6772,106,4,spirituality
786,106,3,art
708,70,3,spirituality
284,184,5,biography
1250,184,5,biography
1571,184,4,psychology
2328,184,5,contemporary
154,184,3,history
29,184,3,classics
125,184,5,ebooks
353,184,3,romance
248,184,5,fiction
530,184,5,classics
839,184,5,ebooks
770,184,1,ebooks
773,184,5,poetry
653,191,4,fantasy
36,191,4,fantasy
9191,191,3,thriller
92,191,3,fiction
13,191,5,ebooks
297,191,5,fantasy
9972,191,5,ebooks
2620,191,4,fiction
373,191,4,fiction
7266,191,5,nonfiction
58,191,4,fiction
284,194,2,biography
7377,194,5,crime
2782,194,5,crime
8117,194,5,science
9626,194,5,science
8880,194,5,comics
8,194,2,fiction
4,194,4,mystery
14,194,3,fantasy
10,194,3,history
297,194,5,fantasy
2975,194,5,fiction
1704,194,5,science
2098,194,5,ebooks
3600,194,5,contemporary
3068,194,5,ebooks
2552,194,5,contemporary
3202,194,5,classics
5330,194,5,philosophy
7338,194,3,fantasy
65,194,5,fantasy
4517,194,5,fiction
1676,194,5,fiction
2172,194,4,classics
1074,194,5,fantasy
3133,194,3,contemporary
405,194,5,ebooks
323,194,5,classics
3913,194,4,contemporary
2926,194,4,contemporary
7022,194,4,romance
13,194,5,ebooks
1146,194,5,comics
94,194,5,classics
1928,194,3,fiction
249,194,3,contemporary
883,18,3,ebooks
154,38,4,history
10,38,2,history
14,38,4,fantasy
66,38,3,fiction
7151,38,3,religion
1113,38,4,spirituality
8,195,4,fiction
5,195,3,romance
122,195,3,romance
45,195,4,contemporary
484,195,3,contemporary
854,195,3,fiction
114,195,3,classics
784,195,3,philosophy
1221,195,3,contemporary
92,195,3,fiction
238,195,3,contemporary
1676,195,3,fiction
297,195,3,fantasy
398,195,3,contemporary
120,195,2,travel
264,168,3,history
395,168,4,ebooks
19,168,5,fiction
155,168,5,fiction
161,168,5,classics
611,168,2,fiction
779,168,4,contemporary
593,168,5,classics
1629,168,4,classics
1591,168,5,ebooks
5661,168,4,classics
9424,168,4,classics
8893,168,4,classics
1574,168,5,fantasy
1544,168,3,classics
763,187,5,fiction
9,143,2,contemporary
170,143,3,ebooks
354,143,2,contemporary
925,143,4,fiction
308,143,4,contemporary
3791,143,3,ebooks
7794,143,4,contemporary
3519,143,5,travel
27,196,5,paranormal
24,196,5,paranormal
18,196,5,fiction
55,196,5,fantasy
395,167,4,ebooks
8233,171,5,classics
2177,171,4,classics
2304,167,4,ebooks
1605,167,1,ebooks
1031,197,2,fiction
100,199,5,religion
1283,199,3,nonfiction
81,199,5,nonfiction
11,199,5,history
115,199,4,fiction
758,199,3,history
38,199,5,fantasy
4,199,5,mystery
26,199,3,history
101,199,1,biography
33,199,5,fiction
58,199,3,fiction
131,199,5,history
7733,199,3,horror
5969,199,2,contemporary
2054,199,3,contemporary
1718,199,3,romance
120,199,3,travel
6467,199,4,fiction
2508,199,4,ebooks
120,179,2,travel
9102,179,3,history
241,179,4,fiction
158,179,4,classics
373,179,5,fiction
184,179,4,fantasy
8,179,5,fiction
483,179,2,religion
101,179,5,biography
344,179,4,memoir
372,179,3,memoir
87,179,4,horror
77,179,2,classics
1383,179,4,fiction
2445,179,3,history
2967,179,2,travel
94,179,2,classics
5244,106,3,classics
4260,106,1,psychology
11,10,3,history
5084,10,2,contemporary
883,10,4,ebooks
217,10,4,suspense
103,10,5,romance
1506,10,4,romance
5926,10,2,contemporary
495,10,3,biography
5,10,5,romance
4,10,5,mystery
87,10,5,horror
212,10,2,classics
265,10,5,memoir
33,10,3,fiction
26,10,3,history
516,10,4,fiction
688,10,2,fiction
325,10,4,classics
3417,10,3,fiction
4139,10,3,contemporary
10,10,5,history
407,10,5,contemporary
83,10,5,classics
6333,10,3,thriller
255,10,3,fiction
287,10,4,romance
4298,10,5,ebooks
15,10,5,memoir
1158,10,4,religion
5907,10,4,ebooks
160,10,3,classics
2089,10,2,fiction
476,10,4,fiction
704,10,4,romance
1845,10,4,fiction
172,10,2,ebooks
19,10,5,fiction
155,10,5,fiction
161,10,5,classics
63,10,4,ebooks
413,10,4,classics
3772,10,2,classics
653,10,5,fantasy
7651,10,4,fiction
233,10,3,fantasy
45,10,5,contemporary
426,10,1,contemporary
109,10,3,fiction
413,94,3,classics
199,10,4,fiction
298,10,3,fantasy
357,10,4,fiction
37,10,3,fiction
361,94,2,fiction
35,10,4,contemporary
391,10,5,classics
1178,94,3,classics
27,202,5,paranormal
24,202,5,paranormal
18,202,4,fiction
4363,10,4,contemporary
325,202,5,classics
70,202,5,science
760,202,5,ebooks
33,94,3,fiction
18,94,2,fiction
270,179,3,suspense
1566,179,1,classics
468,179,2,romance
15,179,5,memoir
122,179,3,romance
107,179,1,contemporary
2985,179,2,contemporary
33,179,3,fiction
316,179,2,fiction
1976,179,4,memoir
28,184,5,contemporary
2738,179,2,romance
2,184,4,fiction
24,184,5,paranormal
18,184,5,fiction
23,184,3,contemporary
75,179,3,contemporary
32,184,4,classics
225,184,3,history
271,184,5,science
243,184,4,mystery
176,184,4,fantasy
738,184,5,classics
238,179,4,contemporary
646,184,3,classics
219,184,3,religion
178,184,5,fiction
1079,184,2,mystery
3090,184,2,contemporary
114,184,4,classics
129,184,5,psychology
310,203,3,contemporary
207,203,2,mystery
912,203,3,thriller
996,203,3,mystery
1067,203,3,mystery
1226,203,4,mystery
1151,203,4,contemporary
1181,203,3,ebooks
1232,203,4,fiction
1267,203,4,fiction
1606,203,3,thriller
1390,203,4,suspense
4895,203,3,ebooks
8763,203,3,mystery
2192,203,3,romance
1748,203,2,mystery
1107,203,5,fiction
465,203,4,contemporary
1993,203,2,fiction
27,203,4,paranormal
21,203,4,mystery
2,203,5,fiction
24,203,4,paranormal
23,203,4,contemporary
8,203,4,fiction
5,203,4,romance
26,203,3,history
14,203,2,fantasy
10,203,5,history
33,203,3,fiction
58,203,3,fiction
9,203,4,contemporary
130,203,1,classics
219,203,4,religion
9171,203,4,art
8,204,4,fiction
4,204,4,mystery
121,204,5,fiction
36,204,3,fantasy
658,204,4,classics
483,204,5,religion
709,204,5,contemporary
2339,204,5,classics
887,204,4,fiction
1797,204,5,fiction
115,204,5,fiction
11,204,4,history
65,204,3,fantasy
101,204,4,biography
94,204,4,classics
662,204,3,classics
172,204,5,ebooks
3638,204,4,classics
4,205,5,mystery
14,205,3,fantasy
58,205,5,fiction
116,205,5,ebooks
94,205,5,classics
233,205,5,fantasy
227,205,3,suspense
1073,205,3,romance
1477,205,4,classics
160,205,4,classics
83,205,3,classics
293,205,5,history
59,205,4,fiction
121,205,4,fiction
131,205,4,history
6644,15,5,memoir
19,207,5,fiction
189,207,5,classics
161,207,5,classics
155,207,5,fiction
413,207,3,classics
109,207,2,fiction
5,207,4,romance
4,207,2,mystery
13,207,4,ebooks
14,207,5,fantasy
7,207,5,fiction
219,207,4,religion
575,207,3,history
487,207,5,fantasy
640,207,2,science
5343,207,4,mystery
1296,207,2,suspense
660,207,2,thriller
1592,207,3,science
6113,207,4,fiction
1677,207,4,horror
9,207,4,contemporary
26,207,3,history
170,207,2,ebooks
43,207,2,ebooks
63,207,3,ebooks
42,207,3,history
1269,207,5,thriller
9217,207,5,science
1314,207,4,nonfiction
328,207,3,ebooks
26,191,3,history
117,191,3,science
168,206,4,paranormal
378,206,4,classics
508,206,2,nonfiction
36,206,3,fantasy
1785,206,4,fiction
2741,206,5,classics
373,206,4,fiction
184,206,5,fantasy
627,206,3,classics
8578,206,5,classics
4315,206,5,fantasy
635,210,5,classics
4,212,4,mystery
8,212,3,fiction
2,212,2,fiction
24,212,4,paranormal
21,212,4,mystery
27,212,4,paranormal
14,212,4,fantasy
4622,210,5,contemporary
485,214,5,mystery
5754,214,5,religion
1999,214,4,classics
264,214,4,history
1041,214,4,classics
2698,214,5,fiction
162,214,3,classics
6787,214,4,biography
8079,214,3,science
1214,214,5,ebooks
8814,185,4,fantasy
11,185,4,history
113,194,5,fiction
167,194,5,classics
1090,194,4,suspense
520,194,4,fantasy
1283,108,4,nonfiction
820,194,3,ebooks
1739,194,4,fiction
122,194,3,romance
36,194,4,fantasy
495,194,3,biography
70,194,5,science
6895,194,4,contemporary
587,194,3,history
60,194,3,crime
867,194,4,contemporary
1133,194,4,romance
658,194,4,classics
738,194,5,classics
916,194,2,history
8951,194,4,fiction
476,194,3,fiction
245,194,4,contemporary
793,194,4,art
400,194,3,classics
5210,194,4,psychology
6820,194,4,science
595,179,3,classics
1158,108,4,religion
734,108,5,nonfiction
66,108,4,fiction
2,108,3,fiction
24,108,4,paranormal
21,108,4,mystery
27,108,5,paranormal
23,108,4,contemporary
18,108,4,fiction
26,108,2,history
867,108,4,contemporary
35,108,3,contemporary
708,108,3,spirituality
1853,108,3,classics
63,108,1,ebooks
4503,108,3,fiction
410,108,4,religion
243,203,3,mystery
986,203,2,horror
100,108,5,religion
1144,108,4,science
860,108,3,classics
818,203,3,thriller
705,203,3,thriller
2188,108,3,contemporary
87,108,4,horror
468,108,4,romance
4524,203,2,contemporary
778,108,3,fantasy
108,203,5,contemporary
955,203,4,ebooks
1063,203,4,fiction
1436,203,4,contemporary
411,203,2,ebooks
952,203,4,fiction
1465,108,4,spirituality
7997,203,3,classics
3379,203,3,romance
1383,183,5,fiction
113,183,4,fiction
1627,203,4,ebooks
919,206,4,ebooks
1133,206,4,romance
2062,206,4,mystery
1664,206,5,philosophy
8931,206,5,history
682,206,5,ebooks
55,212,5,fantasy
58,212,4,fiction
32,212,5,classics
14,206,3,fantasy
55,206,4,fantasy
1530,206,5,religion
701,206,5,romance
5024,206,3,contemporary
2747,206,5,religion
344,206,4,memoir
2145,206,4,history
4316,206,3,fantasy
1299,206,4,classics
523,206,5,memoir
136,206,3,romance
468,206,5,romance
877,206,5,classics
1797,136,3,fiction
1184,219,4,contemporary
883,219,3,ebooks
5315,219,4,classics
101,219,5,biography
5128,219,1,memoir
614,219,5,crime
191,220,5,classics
499,220,3,thriller
484,220,4,contemporary
298,220,3,fantasy
709,220,4,contemporary
213,137,3,ebooks
5808,220,3,crime
