goodreads_book_id,tag_id,count
98405,20939,16
98413,7778,66
98427,11743,251
98573,7457,225
98685,4605,528
98687,11743,314
98807,29076,33
98920,8055,39
99085,11305,1000
99107,7457,431
99110,11743,118
99111,11743,204
99208,8517,7
99218,26816,13
99219,11743,143
99245,26816,40
99296,11305,37
99297,11743,229
99298,11305,256
99300,11743,833
99315,2938,10
99329,11743,548
99383,14821,86
99452,26816,5
99461,8055,3
99561,8055,3108
99610,11305,2
99664,26138,168
99713,2938,2
99894,20939,76
99944,28384,309
99955,23471,268
100247,28384,6
100322,21773,135
100365,10210,13
100464,11305,1839
100476,11743,100
100915,11743,5422
100924,11305,636
100933,11305,543
101094,7457,19
101249,21773,67
101255,8150,284
101299,26138,328
101869,8055,8
101911,8055,20
102030,10210,6
102324,7457,10
102327,26816,31
102439,26816,16
102458,30358,8
102459,14821,173
102461,11305,136
102525,8055,9
102733,8055,6
102857,29076,102
102868,10210,147
102920,7778,946
102953,22973,6
102954,11743,77
102955,30358,5
102956,11743,83
102957,8517,4
102958,22973,3
103035,10210,6
103111,11305,26
103159,26138,49
103342,19733,58
103610,11743,3
103815,30358,8
103902,14552,4
103983,30358,100
104086,10210,15
104088,11743,142
104089,26138,25
104101,10210,11
104159,22973,64
104160,30358,8
104189,14552,11
104219,11743,97
104378,26138,502
104379,26138,338
104734,23471,14
104737,30358,15
104837,23831,82
105189,4605,14
105548,23831,53
105549,11305,42
105551,23831,108
105552,11305,24
105574,26138,1413
105576,26138,38
105578,8055,4
105687,14552,33
105703,8055,6
105744,11743,147
105760,19733,4
105920,11305,16
105973,7778,852
105986,11743,528
105992,4605,157
105999,11743,278
106069,30358,15
106076,11743,27
106085,11743,154
106124,11305,215
106128,26138,9
106129,11305,539
106131,11743,79
106134,7457,11
106264,11743,50
106312,8055,3
106393,7457,7
106590,10210,6
106646,11305,5
106648,7457,4
106835,10210,9
106859,11305,3
106882,4605,9
107007,30358,6
107017,20939,22
107021,20939,13
107029,7778,138
107032,11743,46
107172,7778,412
107195,23471,8
107291,10210,27
107301,26138,179
107664,14821,136
107670,11743,41
107770,14552,13
107772,10210,9
107773,30358,33
107774,29076,9
107776,20939,15
107778,20939,11
107779,14552,14
107781,14552,4
107783,20939,10
107789,29076,155
107821,11743,501
107896,11743,84
108077,7457,63
108229,21773,462
108385,11743,52
108942,11743,467
109367,11743,124
109499,21773,31
109509,8517,6
109510,11743,132
109515,21773,7
109520,21773,81
109901,20939,964
110090,7457,11
110331,26816,12
110384,10210,37
110385,26138,301
110386,10210,32
110387,11743,99
110388,14552,8
110391,26138,2374
110393,20939,21
110396,26138,1330
110444,11743,253
110494,26138,1392
110692,26138,6
110694,10210,21
110737,7457,24
110763,7077,17
110871,26138,24
110890,8517,6
111021,26138,8
111023,11305,100
111126,26138,15
111180,8055,128
111218,26138,11
111220,14552,800
111222,11743,18
111306,10210,17
111332,20939,11
111450,10210,53
112200,11743,20
112204,11743,96
112292,26816,13
112322,11743,363
112517,7457,5
112518,11743,192
112520,26816,33
112525,10210,14
112537,11743,26
112675,26138,155
112693,11743,117
112750,20939,289
112751,26138,759
112752,10210,19
112754,10210,23
112755,26138,927
112756,11305,326
112803,21773,129
112872,26138,32
112874,28384,14
112879,26138,6
113091,11743,444
113138,11743,284
113205,11743,81
113304,11743,206
113310,11305,141
113429,10210,9
113435,11305,890
113436,11743,2492
113441,11743,409
113576,14552,67
113934,10210,5
113946,11305,250
114128,8517,11
114129,20939,15
114132,8517,6
114133,26138,652
114141,30358,15
114143,30358,8
114144,29076,69
114145,10210,22
114152,11743,79
114159,29076,28
114162,11743,130
114166,26138,2027
114170,10210,14
114184,10210,8
114187,29076,8
114188,29076,4
114203,10210,11
114206,11743,153
114230,7457,678
114308,11305,18
114345,4605,96
114683,23471,8
114701,11743,97
114954,8055,27
114955,11305,3697
114982,20939,789
115076,26138,160
115130,8055,18
115476,11743,372
116012,11743,134
116020,21773,57
116053,11743,225
116054,26138,108
116114,26138,8
116236,4605,29
116257,29076,18
116295,11305,253
116296,26816,31
116343,11305,1058
116356,11305,8
116445,26816,14
116494,10210,5
116563,22973,20
116982,11743,124
117047,21773,230
117251,7457,729
117833,25647,94
117835,8150,331
118389,23471,2
118944,8055,68
119073,10210,66
119091,26138,17
119239,26138,2
119247,14552,11
119322,25647,260
119324,11305,11166
119382,8055,13
119389,11743,238
119760,21773,50
119829,14552,95
119838,11743,55
120230,10210,3
120231,8150,477
120253,11305,233
120461,25647,9
120840,11743,25
121127,11743,264
121410,10210,6
121581,11743,87
121648,30358,32
121715,7457,64
121732,4605,471
121749,10210,77
121792,23471,5
121809,29076,3
121927,11743,200
122125,11743,46
122211,30358,1
122212,7457,4
122574,21773,85
122649,11743,177
122756,14552,41
122781,31155,70
122967,10210,10
123063,10210,14
123106,8055,190
123170,7457,66
123543,29076,43
123598,29076,74
123632,25647,33
123845,23471,407
123933,14821,5
124272,7457,578
124509,30358,181
124524,28384,7
124918,30358,127
125190,7457,247
125404,11743,587
125423,26816,12
125502,24526,6
125507,7457,54
125540,11305,41
125542,14821,330
125553,22973,48
125564,20939,41
125662,10210,8
125925,11743,168
125926,22973,662
125955,20939,28
125956,22973,9
125958,8055,4
125959,11743,157
125963,25647,11
126061,14552,144
126066,10210,2
126151,4605,85
126185,29076,7
126232,10210,16
126381,25647,44
126507,30358,131
126583,7457,169
126609,7457,868
126807,11743,448
127249,8517,16
127451,8055,24
127455,11305,10265
127459,20939,69
127515,7457,96
127567,26816,13
127584,10210,16
127586,10210,18
127712,30358,192
127823,26138,10
127970,21773,134
128029,11743,6699
128048,11743,112
128066,14552,326
128092,8055,21
128711,11743,239
128752,30358,140
128754,8055,11
128755,10210,22
128756,20939,1000
128757,10210,21
128759,20939,783
128940,26138,3
129117,11743,430
129237,14552,6
129327,26816,3
129510,10210,18
129523,29076,110
129565,5951,33
129603,24526,79
129616,8055,10
129617,8055,182
129618,10210,11
129619,14552,11
129620,11743,60
129621,8055,8
129645,8055,24
129650,8150,190
129798,20939,37
129947,4605,80
129984,10210,5
130119,23471,206
130260,10210,18
130440,11743,108
130580,7457,786
130916,8055,14
131123,20939,499
131304,21773,77
131359,20939,2878
131830,24526,6
132152,25647,18
132314,23831,638
132336,10210,23
132391,11305,221
132609,7457,13
132626,25647,12
132688,8150,264
132778,26138,436
132900,21773,158
133017,11305,96
133241,26138,723
133266,14821,99
133394,11743,657
133430,14552,66
133445,8055,76
133486,14552,251
133488,10210,3
133518,19733,42
133526,11743,157
133664,11743,259
133729,4605,34
133765,19052,19
133767,30358,20
133906,7457,91
133954,7457,744
134353,7457,3
134360,19733,1
134958,4605,232
135479,11305,175
135611,14552,23
136081,10210,40
136116,10210,48
136167,26138,91
136251,11305,37296
136636,8055,3
136637,14821,162
136638,22973,5
136640,20939,129
136641,14821,15
136642,26816,5
136782,20939,397
136977,28384,97
137098,26138,187
137791,26138,48
137792,11743,226
137894,11743,15
138069,11743,84
138070,26816,14
138134,21773,4
138202,11743,311
138269,14552,30
138395,14821,528
138396,11743,238
138397,19052,9
138398,10210,33
138399,8055,4
138683,30358,29
138684,11743,171
138685,8517,281
138872,14552,50
138959,7457,745
139004,28384,2
139069,19733,24
139087,8055,60
139176,8517,120
139220,31155,51
139253,7457,661
139254,8055,7
139417,11743,241
139463,8055,42
139569,7457,24
139855,7077,120
140075,20939,876
140077,11305,2679
140078,29076,27
140079,26138,1025
140082,11305,2768
140091,22973,13
140097,22973,453
140131,11743,28
140225,7457,2376
140278,8517,392
140302,11743,242
140345,10210,2
140524,30358,7
140671,14821,10
140963,14552,32
140974,26816,13
141019,11743,10
141077,20673,15
141372,29076,6
141526,8517,31
141565,24526,317
141828,8055,19
141935,7457,8
142079,20939,870
142080,23831,243
142108,5951,12
142292,23471,17
142395,11743,143
142540,14821,6
142545,20939,242
142900,8055,7
143513,7457,238
143534,10210,28
143761,7077,3
144127,26138,7
144349,11743,245
144350,11743,201
144773,10210,4
144789,30358,169
144790,14821,4
144791,30358,135
144792,30358,179
144793,20939,17
144800,20939,70
144974,11305,336
144977,19733,367
145397,21773,52
146064,19733,356
146274,4605,46
147074,8055,4
147243,11305,48
147602,5951,3
147732,11743,138
147801,10210,4
147843,11743,168
147844,10210,10
147865,26138,590
147915,11743,393
147941,2938,219
148337,30358,195
148584,30358,33
148769,11743,111
148809,8055,14
148821,14552,523
149049,10210,19
149196,26138,40
149267,22973,130
149302,10210,24
149572,14552,19
149621,7457,4
149847,26816,2
150037,7457,35
150720,24526,5
150739,11305,4138
151370,7077,36
151926,8055,7
152380,11743,578
152402,10210,4
152519,21773,311
152662,7457,32
152695,11743,100
153007,14552,6
153008,26138,656
153025,11305,201
153136,7457,2
153175,10210,17
153193,11743,139
153492,11743,605
153540,14552,9
153542,11743,23
153747,23471,62
153779,8517,21
153780,11743,239
153781,11305,1435
153782,10210,12
153783,11743,138
153784,11305,2888
153785,10210,14
153792,8517,6
153795,26138,49
153800,11305,2422
153865,11305,34
153866,7778,32
154091,8517,5
154423,10210,8
154424,20939,45
154795,7778,392
154798,11305,57
155106,11743,30
155291,22973,87
155370,26816,11
155421,22973,177
155712,14552,20
155981,28384,4
156427,7457,265
156529,7778,509
156530,11743,68
156532,20939,6
156533,14821,8
156534,7778,1557
156538,10210,70
157055,11743,84
157076,23471,7
157993,10210,109
158119,11743,292
158141,29076,4
158446,10210,13
158516,10210,3
158944,21773,16
158988,11305,490
159061,2938,8
159177,26138,24
159178,26138,53
159418,11743,4
159582,7457,491
159760,21773,39
159964,14552,3
160149,11305,10
160194,11743,25
160251,7457,127
160629,7457,319
160830,10210,3
160848,2938,2
160988,7457,9
161099,11743,88
161156,4605,4
161275,7457,4
161361,7077,27
161415,24526,9
161426,26138,299
161656,11305,22
161744,21773,240
161846,22973,5
161887,11743,156
162085,29076,82
162086,8517,16
162089,20939,623
162332,10210,4
162719,26138,191
162823,29076,11
162898,26816,20
163363,7457,8
163465,7457,34
163977,8055,9
164154,7457,330
164323,4605,38
164531,14552,9
164542,8055,4
164719,14821,437
164723,21773,22
164836,2938,26
165030,10210,13
165053,2938,95
165395,11743,545
166101,11743,172
166562,4605,137
166580,7778,584
166997,26138,19
167010,10210,12
167216,10210,4
168569,8517,57
168571,8517,32
168642,8517,1539
168668,11743,7409
168814,2938,162
169211,10210,24
169331,8055,5
169487,21773,21
169718,14552,8
169756,10210,17
169848,22973,3
169871,11305,1844
169875,11305,493
169879,11743,223
169959,10210,16
170171,8055,101
170210,10210,107
170529,23831,242
170548,28384,27
170618,10210,4
170619,8517,40
170632,30358,72
170641,30358,3
170650,20939,629
170651,11743,124
171001,24526,3
171020,26138,9
171102,11743,536
171201,23831,6
171471,10210,10
171547,10210,11
171624,8517,17
172327,8055,34
172691,11743,159
172732,31155,46
172764,11305,324
173526,19733,4
173572,25647,46
173673,7457,7
174403,26138,4
174703,26816,7
174834,7457,77
174845,7457,40
174879,7457,5
175004,8517,24
175078,28384,24
175113,7457,6
175242,11743,146
175319,11305,23
175324,10210,8
175510,25647,50
175516,11743,329
175675,8055,14
175983,11743,150
176326,11305,440
176327,11743,243
176788,10210,15
176839,10210,4
176892,11743,78
177515,8055,45
178357,8055,8
178476,8055,34
178599,8517,8
178788,14552,5
178813,26138,19
179033,25647,2
179064,11305,3185
179142,14552,4
179174,11305,5
179264,11743,234
179565,7457,467
179735,8517,69
179780,7457,305
180066,21773,204
180116,24526,5
180426,11743,60
180463,5951,110
180617,10210,22
180930,23471,12
181077,4605,57
181116,30358,140
181206,23471,8
181400,25647,27
181601,7457,3
181886,7457,4
182012,26138,7
182381,11743,578
182425,29076,128
182496,7457,4
182683,7077,106
183092,30358,9
183554,5951,174
183656,11305,2105
183660,11305,2177
183822,30358,481
184040,20939,6
184324,11305,67
184419,7077,55
184644,21773,8
184655,20939,78
184657,29076,47
184661,29076,58
184850,20939,6
185012,14552,2
185253,11743,81
185289,11305,397
185911,10210,15
186074,11743,2801
186103,11305,395
186190,10210,15
186669,26138,48
187020,7457,22
187049,11743,21
187065,10210,40
187124,14821,44
187181,28384,15
187633,21773,119
187811,26138,428
187812,11743,166
188230,26138,211
188572,20939,2262
189147,20939,12
189182,7457,50
189783,10210,27
189802,26816,5
189811,10210,20
190115,24526,25
190344,11743,100
190361,8055,24
190999,11743,134
191113,7457,19
191117,11743,73
191139,7457,618
191170,11305,25
192214,11305,52
192341,11743,96
192510,11743,5
192888,29076,7
192892,7457,38
192893,7457,190
193093,7457,66
193755,8055,33
194086,26138,67
194366,30358,44
194373,10210,6
194479,7778,407
194618,10210,16
194755,11305,85
194808,11743,13
194870,11305,6
196613,8150,57
196764,4605,76
196951,7457,4
196970,10210,10
197084,11743,299
197436,11305,18
197457,11743,57
197459,11743,68
197512,11305,15
198331,11305,6
198332,8517,5
198511,23831,2
198863,19733,8
199530,8055,20
199531,8055,13
199532,10210,6
199687,11743,213
199782,26138,243
199785,8055,58
199786,22973,509
200572,7457,179
200963,11743,95
201114,23831,140
201126,7457,24
201138,11743,55
201145,2938,3
201146,11743,113
201175,20939,991
201341,10210,11
201342,11743,369
201345,10210,10
202146,21773,126
202292,10210,3
202948,26138,3
203220,14821,9
203288,26816,9
203805,4605,12
204041,11743,23
204042,7778,227
204045,7778,67
204276,20939,422
204479,30358,11
204779,10210,16
205218,21773,53
205330,20673,10
205476,11743,361
205821,14552,44
206172,14552,7
206193,10210,8
206195,30358,148
206196,10210,12
206197,10210,9
206236,8517,172
206309,11743,5
206682,29076,83
206731,23471,108
206962,23831,14
207034,20939,11
207153,11743,358
207266,7778,65
207365,8055,25
207569,11743,226
207684,26138,227
207687,29076,7
207694,26138,61
207781,2938,230
207802,8055,28
208036,25647,4
208146,4605,44
208324,21773,48
209194,30358,43
209631,7457,50
209966,7778,764
210243,20939,602
210329,11305,295
210404,23471,94
210834,10210,31
211099,21773,35
212525,11743,70
213233,4605,15
213367,25647,68
213647,11743,197
213753,8055,46
213975,11743,145
214332,7077,338
214333,14552,4
214579,24526,4
214614,4605,60
214856,11743,88
215492,10210,30
215539,11743,63
215540,20939,5
215541,26138,4
215542,20939,6
215543,22973,8
215631,28384,8
215643,11305,355
216048,11743,27
216131,29076,27
216304,28384,7
216363,7457,518
216377,4605,9
216422,11743,395
216442,10210,28
216443,10210,37
217376,19052,1359
217432,10210,20
217433,10210,14
217436,8055,51
218357,10210,9
218427,11305,28
218467,10210,10
218659,11743,471
219205,11305,2652
219499,11305,52
219535,22973,14
219919,11743,232
220826,11743,89
220968,11743,562
220969,30358,415
220970,20939,519
221059,11743,479
221298,10210,2
222078,2938,1049
222458,11743,205
222576,11743,313
223380,23471,43
223462,8055,38
223838,10210,3
224410,30358,1
224500,30358,122
225038,11743,247
225343,21773,7
225545,11743,31
225774,11743,125
226004,11743,269
226162,11743,129
226315,11743,49
226378,10210,10
226706,11743,551
226709,8517,8
226791,11743,192
226858,8055,21
227265,21773,26
227280,10210,3
227443,8055,885
227454,26816,6
227463,11743,496
227492,26138,19
227570,7457,4
227571,8517,9
227590,20939,168
227593,26138,10
227603,11743,84
227651,29076,48
227658,20939,85
227711,10210,23
227729,29076,72
227778,10210,5
227865,20939,47
227941,26138,127
228063,11743,29
228194,8517,8
228198,7457,3
228199,30358,35
228200,14821,205
228220,14821,40
228221,30358,17
228258,8055,11
228261,7077,412
228296,11743,719
228333,26138,174
228534,26138,12
228560,26138,35
228630,7457,470
228665,10210,86
228696,23831,49
228765,2938,124
228990,10210,12
228992,11743,51
229123,26138,149
229145,8055,6
229149,22973,3
229432,11743,618
230003,22973,12
231560,11743,112
231562,10210,42
231585,24526,3
231604,11743,639
231804,8055,299
231821,11743,300
231850,7457,258
231989,11305,1152
232109,11305,215
232123,10210,24
232145,10210,24
232268,26138,50
232576,7457,252
232577,31155,7
232958,23831,2
233044,7077,6
233093,11305,281
233389,19733,3
233637,7457,149
233649,26138,22
233667,30358,396
233691,19052,3
233722,7457,7
233818,14552,69
234184,11743,424
234225,7457,2020
234489,10210,7
234501,11305,30
234724,10210,37
235127,11743,72
235718,11305,880
235773,26138,33
236056,11743,128
236093,11305,132
236208,8055,3
236862,30358,27
237114,29076,81
237209,8055,188
237320,24526,7
237665,7457,12
238125,26138,417
238126,8517,298
238127,11305,27
238137,26138,336
238139,29076,111
238140,10210,27
238141,29076,108
238142,20939,608
238360,8055,202
239102,11743,106
239103,11743,67
239105,11305,968
239107,26816,5
239109,26816,3
239186,21773,470
239239,11305,493
239381,11743,19
239388,7457,3
239399,10210,35
239509,21773,24
239810,25647,20
239917,7457,8
240130,11743,165
240976,8055,51
241387,11743,152
241823,25647,17
241934,20939,178
241936,11743,78
241969,20939,3
242006,8055,102
242157,11743,211
242472,11743,18
243298,10210,12
243308,26138,4
243598,8055,14
243601,14552,58
243685,26816,20
243705,30358,216
244102,20939,443
244115,11743,18
244383,23471,15
244572,10210,12
245700,22973,4
246225,10210,11
246468,21773,8
246546,11743,40
248470,11305,575
248482,11743,213
248483,11305,39
248484,26138,399
248596,7457,1009
248682,8055,86
248704,11743,902
248787,23471,23
248871,26138,4
249042,11743,18
249747,8517,112
250024,20939,6
250729,8055,59
251446,11743,78
251519,11743,267
251665,26138,27
251688,10210,53
251762,25647,24
251964,11305,4
252499,14552,169
252577,14552,318
252938,20939,4
252999,8055,22
253058,26138,60
253106,26138,68
253264,25647,23
254308,11743,13
254799,19733,16
255127,21773,38
255458,28384,7
256008,11743,1458
256566,14552,71
256598,11305,851
256683,20939,230
257257,14552,7
257845,7457,354
257990,10210,24
259538,11743,219
259836,11743,386
260025,11305,1901
260791,7457,4
261083,14552,44
261122,26138,235
261161,26138,16
261240,8517,16
261243,23471,48
261331,10210,15
261604,11305,1386
261689,14552,23
262228,20939,869
262229,8517,89
262430,10210,26
262545,11743,313
262731,23471,5
263050,22973,95
263145,14821,46
263147,26138,335
263148,22973,163
263149,10210,16
263171,14821,12
263172,14821,19
263173,22973,68
263179,22973,667
264158,11305,40
264778,7457,7
265205,23831,3
265264,4605,3
265650,7457,93
266607,10210,18
266765,11743,53
266904,8055,72
267243,11743,337
267869,22973,8
267972,14821,214
268275,30358,80
268559,11305,9
268598,8517,200
268601,29076,198
268602,8517,533
268604,26138,347
268955,11743,93
269322,11743,87
269386,4605,5
269746,8055,7
269795,7457,3
270032,28384,15
270067,7457,49
270435,21773,12
270521,7457,3
270730,11743,481
270804,11743,199
270805,24526,34
270807,25647,54
271199,8055,21
271264,19052,626
272264,10210,13
272315,8055,114
272607,11743,143
272895,11305,9
273511,11743,89
273512,26138,6
275000,26138,6
275245,26816,4
275247,11743,204
276287,14552,3
276289,21773,12
276342,26138,120
276877,11743,40
277190,11305,1032
277191,20939,17
277397,10210,5
278102,10210,6
279561,26816,17
279692,11743,36
280111,4605,16
280125,10210,8
280240,2938,4
280277,20939,18
280366,8517,256
280410,21773,277
280958,7778,4
281235,22973,48
281350,11743,238
281433,11743,177
281512,21773,21
282282,8055,14
282356,11743,17
282425,11743,16
283494,10210,24
284195,11743,69
284440,30358,14
284698,26138,31
284996,7457,420
285011,30358,25
285092,10210,35
285205,10210,72
285212,8055,24
285500,7457,176
286507,10210,20
286957,14821,531
287380,11743,18
287633,10210,23
287655,11743,56
287861,11743,142
288644,30358,8
289029,24526,7
289601,11743,192
289644,11743,101
289695,26138,21
290039,8055,5
290628,8055,4
290882,28384,4
291354,26138,5
291356,11743,141
291364,11743,37
292275,10210,4
292408,8055,23
292740,4605,32
293101,22973,136
293595,11743,186
293625,11743,630
294042,30358,366
294043,30358,210
294044,8055,4
294045,26816,4
294046,8517,8
294047,14821,15
294081,20673,36
294430,26138,4
294613,11743,24
294951,20673,9
294963,11743,49
295086,11305,402
295132,23471,61
295169,11305,350
295305,10210,7
295649,11743,233
295834,11305,336
295961,10210,8
296125,11743,132
296264,11743,207
296298,10210,8
296302,8055,78
296662,7457,11
296942,11305,272
297134,8055,23
297135,26138,78
297186,10210,7
297249,7457,15
297627,8517,16
297673,14552,59
297792,11743,780
298137,11743,22
298230,26138,255
298275,23471,1512
298567,22973,160
298568,10210,12
298663,8517,289
298730,11305,47
298816,7457,5
299215,26816,8
299384,7457,16
300044,26138,59
300225,8517,24
300226,7457,2
300650,24526,4
300905,11743,31
301022,8055,293
301023,8055,86
301082,10210,153
301538,11743,164
301736,7457,87
302625,31155,4
302998,8055,55
303098,11743,170
303454,8055,5
303460,20939,13
303472,11305,58
304027,26138,501
304079,11743,29
305234,8055,66
306364,26138,1161
306654,8055,17
307791,11743,936
308540,30358,17
310146,31155,16
310258,2938,15
310259,7457,188
310272,7457,59
310459,11743,213
310612,8055,133
311196,11743,206
312043,20939,13
312050,11305,421
313256,29076,5
313263,26138,340
313267,11305,63
313605,23471,10
313620,21773,24
313631,14552,9
313998,8517,3
315425,8150,52
315519,14552,5
315578,14821,10
315882,14552,102
316445,10210,11
316496,8055,19
316558,25647,14
316845,11743,256
317282,11743,215
317504,26138,7
318404,8055,58
318431,31155,10
318525,30358,531
318742,14552,372
319300,10210,5
319644,11305,778
320167,30358,145
320700,10210,3
321545,29076,7
321552,2938,302
321577,20939,18
321645,29076,10
322351,8055,9
323289,30358,57
323355,23471,38
324277,11743,801
324737,25647,22
324748,5951,483
325085,26138,28
325128,14552,27
325416,11305,40
325421,7457,354
326272,14552,6
327194,11743,19
327242,21773,8
327246,2938,140
327255,11743,182
327847,7457,41
328802,11743,97
328854,11743,823
328907,14552,54
330721,26138,1043
330744,14552,4
330760,7457,63
330944,14552,44
330947,11743,211
331256,10210,26
331319,14552,10
331695,8055,3
331701,11305,4
331920,10210,37
332348,8517,7
332613,24526,638
332631,20939,9
332775,26138,57
333538,11743,812
333867,30358,11
333907,8517,100
334123,11305,4946
334176,26816,49
334286,7457,120
334643,26138,27
334818,14552,7
335397,19733,58
335459,21773,12
336161,7457,15
336245,11305,385
337058,14552,12
337113,7457,48
337116,10210,26
337615,4605,9
337623,11743,69
338691,29076,57
338798,10210,76
339026,11305,624
341027,8055,52
341281,26138,29
341553,10210,5
341735,20939,13
341879,8055,47
342240,26138,146
342445,19052,7
342504,21773,28
342637,4605,3
342667,11743,52
342994,11305,34
343614,11743,3
343718,21773,4
343881,8055,31
344262,11743,284
345299,10210,20
345627,14821,97
346087,22973,8
347143,25647,52
347577,11743,135
347610,31155,11
347656,10210,5
347698,8055,10
347852,28384,236
348225,26138,159
348489,4605,196
348564,7457,10
348573,11743,447
348632,10210,7
349090,11305,35
349129,21773,101
349254,26816,1
349473,11305,15
349929,10210,9
350065,8055,10
350684,8055,8
351023,11305,215
351064,20939,25
351559,7457,52
351648,11743,296
352262,10210,13
352383,7457,246
352921,8055,21
353342,20939,29
353814,11743,294
355190,7457,48
355697,11743,3089
355916,11743,165
355917,22973,16
356321,11305,32
356373,7077,149
356824,21773,47
356896,24526,33
357636,21773,170
357664,8055,97
359194,8517,9
359375,10210,21
359410,22973,125
359461,20939,86
359463,10210,6
359581,11743,123
359770,11743,243
360562,14552,40
361081,10210,15
361459,21773,380
363752,11743,1275
363851,11305,6
363973,11305,42
364089,30358,52
364550,23471,108
364826,7457,131
365006,11305,90
365990,10210,12
366337,20939,4
366346,11743,98
366522,8055,372
367802,28384,2
368468,20673,43
368593,24526,76
368772,14552,32
368916,7457,164
369110,26138,16
370057,29076,66
370493,11305,216
371456,10210,24
371787,10210,19
372319,10210,16
372384,10210,5
372385,8517,73
372638,11305,4
373606,10210,11
373755,11743,890
373915,8055,10
373925,2938,2
374233,10210,31
375013,7457,486
375802,26816,247
375901,2938,6
376514,20939,42
376561,23471,5
376613,26816,46
377425,30358,77
379316,14821,267
380975,8517,112
380976,11743,214
381102,20939,67
381421,28384,44
381440,23471,441
381489,26138,77
381704,11743,208
381787,26138,10
382450,10210,16
382549,20939,49
382680,11743,119
383028,11743,222
383196,23831,120
383206,10210,41
383514,20939,1383
384457,20939,218
384597,26138,8
385228,21773,138
385255,4605,34
385706,11743,159
385742,11305,1011
386142,11743,50
386187,14552,333
386234,7457,10
386286,11743,525
386372,10210,71
386421,11743,40
387749,7077,112
388018,30358,24
388223,10210,5
389627,11743,658
389763,28384,106
389827,10210,17
390305,8517,105
390711,14552,34
391724,8517,12
391729,7457,340
392217,30358,62
392297,11743,206
392431,14821,3
392563,21773,146
393060,8055,54
393145,11743,95
393146,11743,137
393199,7457,605
394228,29076,16
394469,7457,45
394535,8055,99
394683,7457,16
394772,11305,16
394841,11743,24
395090,23831,3685
395182,8055,12
395220,23831,34
395233,7457,41
395851,22973,323
395871,10210,17
395875,20939,13
395922,22973,530
395962,20939,9
396266,11305,4
397456,20939,17
397466,11743,202
397860,11305,12
397867,20939,10
398323,20939,5
400354,10210,34
400412,23831,2699
400881,26816,8
400906,10210,11
400924,11305,1011
401514,21773,255
401679,11305,27
401876,19733,7
402013,26138,413
402014,11743,241
402015,26138,133
402017,21773,10
402045,7457,321
402093,10210,22
402128,21773,8
402843,25647,231
404223,26816,6
404562,7457,7
406373,7457,914
407234,22973,385
407429,7457,47
407813,26138,236
407999,7457,2
408615,19733,174
409918,20939,510
410445,11743,232
411053,8150,841
411527,28422,14
412732,4605,36
413158,10210,3
414298,11743,619
414895,14821,14
414999,7457,332
416580,14552,22
417524,20673,6
417780,7457,17
419083,4605,79
419103,8517,74
420278,23831,1181
420282,11743,348
420297,11305,30
420404,7457,77
420496,8055,5
420734,29076,160
420739,29076,157
421129,11305,470
421549,26138,58
422452,26816,13
423156,7457,138
425029,10210,5
425123,8055,18
425124,11743,174
425377,14552,13
426025,20939,35
426030,29076,53
426504,23471,74
426625,11743,29
426775,11743,305
426825,20939,13
427920,8055,5
428042,20939,11
428223,26138,9
428263,14821,240
428862,2938,122
429024,11743,374
429138,14552,54
429883,10210,11
430968,21773,85
432020,26138,9
432283,23471,3
433035,7457,92
433533,26138,140
433567,26816,534
434229,11743,80
434535,7077,14
434764,25647,161
435045,11305,311
436806,30358,6
437885,7457,15
438024,26138,3
438492,10210,88
439173,11743,324
439275,11743,338
439288,11743,2114
439363,7778,39
440960,11743,27
441618,10210,5
443540,26138,44
444304,22973,49
444347,2938,145
444381,7077,33
448836,23471,597
448873,11305,4138
450573,11743,25
450836,11743,89
452157,21773,26
452235,29076,107
452244,20939,9
452306,31155,49
454236,4605,40
454856,10210,12
455373,14821,152
455764,11305,11
455925,11743,227
455930,8517,237
455941,8517,204
456028,30358,69
456057,22973,6
457264,10210,10
457457,10210,3
457762,11743,112
458034,20939,24
459064,10210,17
459386,30358,146
460548,7457,87
460635,11305,14
460717,8055,2
462033,14552,66
462684,8055,27
464260,11743,97
465226,20939,771
465904,26816,21
467032,10210,4
468070,21773,22
469571,8055,92
469901,29076,269
470495,21773,139
472025,23471,845
472331,7457,415
472343,30358,193
473623,11743,9
474634,8055,32
474858,11743,95
475276,26138,74
475339,7457,459
476543,26138,1189
477338,14821,24
478657,10210,23
478894,11305,777
478951,11305,621
479415,11743,81
479561,11743,106
480204,29076,49
480479,31155,1001
480570,10210,15
481335,29076,30
481446,11743,281
481462,11305,11
481743,7457,85
481749,21773,53
483445,22973,3
484167,26138,70
485894,10210,127
487445,11743,55
487666,14552,294
489972,11743,58
490403,11743,63
490867,7457,10
491735,8055,8
493455,11743,35
493456,11743,513
495395,28384,97
497164,23471,197
497199,31155,7
498389,29076,39
498641,10210,8
498835,14821,19
500503,11743,45
500743,11305,1106
501124,30358,37
502295,21773,29
502406,11743,23
503248,19733,260
504369,26816,14
504420,11743,244
505304,7457,129
508413,11743,175
508903,11743,199
509784,11305,43
511240,8055,13
511527,11743,54
511614,7457,257
511684,11743,62
512475,26138,17
513176,11743,135
513207,26816,23
513367,10210,7
514210,10210,4
514313,20939,6
515905,11743,60
517188,8055,16
517344,8055,19
518848,11743,38
519048,11743,204
519112,8055,12
